[2019-12-17 10:32:48,600]{/home/alta2/Foldr Flask/New_blueprints/app.py:18} WARNING - REQUEST_LOG	{"request": {}, "response": [{"created_at": "2019-12-17 10:32:44.213416", "updated_at": null, "deleted_at": null, "client_id": 1, "client_key": "CLIENT01", "client_secret": "SECRET01", "status": true}, {"created_at": "2019-12-17 10:32:44.213438", "updated_at": null, "deleted_at": null, "client_id": 2, "client_key": "CLIENT02", "client_secret": "SECRET02", "status": true}, {"created_at": "2019-12-17 10:32:44.213443", "updated_at": null, "deleted_at": null, "client_id": 3, "client_key": "CLIENT03", "client_secret": "SECRET03", "status": true}, {"created_at": "2019-12-17 10:32:44.213448", "updated_at": null, "deleted_at": null, "client_id": 4, "client_key": "CLIENT04", "client_secret": "SECRET04", "status": true}, {"created_at": "2019-12-17 10:32:44.213454", "updated_at": null, "deleted_at": null, "client_id": 5, "client_key": "CLIENT05", "client_secret": "SECRET05", "status": true}, {"created_at": "2019-12-17 10:32:44.213458", "updated_at": null, "deleted_at": null, "client_id": 6, "client_key": "CLIENT06", "client_secret": "SECRET06", "status": true}, {"created_at": "2019-12-17 10:32:44.213462", "updated_at": null, "deleted_at": null, "client_id": 7, "client_key": "CLIENT07", "client_secret": "SECRET07", "status": true}, {"created_at": "2019-12-17 10:32:44.213466", "updated_at": null, "deleted_at": null, "client_id": 8, "client_key": "CLIENT08", "client_secret": "SECRET08", "status": true}, {"created_at": "2019-12-17 10:32:44.213470", "updated_at": null, "deleted_at": null, "client_id": 9, "client_key": "CLIENT09", "client_secret": "SECRET09", "status": true}, {"created_at": "2019-12-17 10:32:44.213474", "updated_at": null, "deleted_at": null, "client_id": 10, "client_key": "CLIENT010", "client_secret": "SECRET010", "status": true}]}
[2019-12-17 12:39:43,058]{/home/alta2/Foldr Flask/New_blueprints/app.py:19} INFO - REQUEST_LOG	{"status_code": 200, "method": "GET", "request": {}, "response": [{"created_at": "2019-12-17 12:39:38.404295", "updated_at": null, "deleted_at": null, "client_id": 1, "client_key": "CLIENT01", "client_secret": "SECRET01", "status": true}, {"created_at": "2019-12-17 12:39:38.404316", "updated_at": null, "deleted_at": null, "client_id": 2, "client_key": "CLIENT02", "client_secret": "SECRET02", "status": true}, {"created_at": "2019-12-17 12:39:38.404322", "updated_at": null, "deleted_at": null, "client_id": 3, "client_key": "CLIENT03", "client_secret": "SECRET03", "status": true}, {"created_at": "2019-12-17 12:39:38.404326", "updated_at": null, "deleted_at": null, "client_id": 4, "client_key": "CLIENT04", "client_secret": "SECRET04", "status": true}, {"created_at": "2019-12-17 12:39:38.404330", "updated_at": null, "deleted_at": null, "client_id": 5, "client_key": "CLIENT05", "client_secret": "SECRET05", "status": true}, {"created_at": "2019-12-17 12:39:38.404334", "updated_at": null, "deleted_at": null, "client_id": 6, "client_key": "CLIENT06", "client_secret": "SECRET06", "status": true}, {"created_at": "2019-12-17 12:39:38.404337", "updated_at": null, "deleted_at": null, "client_id": 7, "client_key": "CLIENT07", "client_secret": "SECRET07", "status": true}, {"created_at": "2019-12-17 12:39:38.404341", "updated_at": null, "deleted_at": null, "client_id": 8, "client_key": "CLIENT08", "client_secret": "SECRET08", "status": true}, {"created_at": "2019-12-17 12:39:38.404345", "updated_at": null, "deleted_at": null, "client_id": 9, "client_key": "CLIENT09", "client_secret": "SECRET09", "status": true}, {"created_at": "2019-12-17 12:39:38.404349", "updated_at": null, "deleted_at": null, "client_id": 10, "client_key": "CLIENT010", "client_secret": "SECRET010", "status": true}]}
[2019-12-19 13:29:17,646]{/home/alta2/fullstack4_rafiq/REST API/Challenge 4 Database/blueprints/__init__.py:26} INFO - REQUEST_LOG	{"status_code": 200, "method": "POST", "request": {"client_key": "admin", "client_secret": "secret", "status": false}, "response": {"id": 1, "client_key": "admin", "client_secret": "secret", "status": false, "deleted": null, "created_at": "Thu, 19 Dec 2019 13:29:14 -0000", "updated_at": "Thu, 19 Dec 2019 13:29:14 -0000"}}
[2019-12-19 13:31:08,724]{/home/alta2/fullstack4_rafiq/REST API/Challenge 4 Database/blueprints/__init__.py:23} INFO - REQUEST_LOG	{"status_code": 200, "method": "GET", "request": {}, "response": [{"id": 1, "client_key": "admin", "client_secret": "secret", "status": false, "deleted": null, "created_at": "Thu, 19 Dec 2019 13:29:14 -0000", "updated_at": "Thu, 19 Dec 2019 13:29:14 -0000"}]}
[2019-12-19 13:31:18,584]{/home/alta2/fullstack4_rafiq/REST API/Challenge 4 Database/blueprints/__init__.py:23} INFO - REQUEST_LOG	{"status_code": 200, "method": "GET", "request": {}, "response": {"id": 1, "client_key": "admin", "client_secret": "secret", "status": false, "deleted": null, "created_at": "Thu, 19 Dec 2019 13:29:14 -0000", "updated_at": "Thu, 19 Dec 2019 13:29:14 -0000"}}
[2019-12-19 16:03:45,373]{/home/alta2/fullstack4_rafiq/REST API/Challenge 4 Database/blueprints/__init__.py:23} INFO - REQUEST_LOG	{"status_code": 200, "method": "GET", "request": {}, "response": {"id": 1, "client_key": "admin", "client_secret": "secret", "status": false, "deleted": null, "created_at": "Thu, 19 Dec 2019 13:29:14 -0000", "updated_at": "Thu, 19 Dec 2019 13:29:14 -0000"}}
[2019-12-19 16:07:23,594]{/home/alta2/fullstack4_rafiq/REST API/Challenge 4 Database/blueprints/__init__.py:26} INFO - REQUEST_LOG	{"status_code": 200, "method": "PUT", "request": {"client_key": "baru", "client_secret": "secret", "status": true}, "response": {"id": 1, "client_key": "baru", "client_secret": "secret", "status": true, "deleted": null, "created_at": "Thu, 19 Dec 2019 13:29:14 -0000", "updated_at": "Thu, 19 Dec 2019 16:07:16 -0000"}}
[2019-12-19 16:17:07,600]{/home/alta2/fullstack4_rafiq/REST API/Challenge 4 Database/blueprints/__init__.py:30} WARNING - REQUEST_LOG	{"status_code": 404, "method": "GET", "request": {}, "response": {"status": "NOT_FOUND"}}
[2019-12-19 16:17:19,631]{/home/alta2/fullstack4_rafiq/REST API/Challenge 4 Database/blueprints/__init__.py:23} INFO - REQUEST_LOG	{"status_code": 200, "method": "GET", "request": {}, "response": []}
[2019-12-19 16:17:46,157]{/home/alta2/fullstack4_rafiq/REST API/Challenge 4 Database/blueprints/__init__.py:26} INFO - REQUEST_LOG	{"status_code": 200, "method": "POST", "request": {"client_key": "baru", "client_secret": "secret", "status": true}, "response": {"id": 2, "client_key": "baru", "client_secret": "secret", "status": true, "deleted": null, "created_at": "Thu, 19 Dec 2019 16:16:26 -0000", "updated_at": "Thu, 19 Dec 2019 16:16:26 -0000"}}
[2019-12-19 16:17:59,494]{/home/alta2/fullstack4_rafiq/REST API/Challenge 4 Database/blueprints/__init__.py:23} INFO - REQUEST_LOG	{"status_code": 200, "method": "GET", "request": {}, "response": [{"id": 2, "client_key": "baru", "client_secret": "secret", "status": true, "deleted": null, "created_at": "Thu, 19 Dec 2019 16:16:26 -0000", "updated_at": "Thu, 19 Dec 2019 16:16:26 -0000"}]}
[2019-12-19 16:18:27,325]{/home/alta2/fullstack4_rafiq/REST API/Challenge 4 Database/blueprints/__init__.py:23} INFO - REQUEST_LOG	{"status_code": 200, "method": "GET", "request": {}, "response": {"id": 2, "client_key": "baru", "client_secret": "secret", "status": true, "deleted": null, "created_at": "Thu, 19 Dec 2019 16:16:26 -0000", "updated_at": "Thu, 19 Dec 2019 16:16:26 -0000"}}
[2019-12-19 16:18:44,858]{/home/alta2/fullstack4_rafiq/REST API/Challenge 4 Database/blueprints/__init__.py:26} INFO - REQUEST_LOG	{"status_code": 200, "method": "POST", "request": {"client_key": "baru", "client_secret": "secret", "status": true}, "response": {"id": 3, "client_key": "baru", "client_secret": "secret", "status": true, "deleted": null, "created_at": "Thu, 19 Dec 2019 16:16:26 -0000", "updated_at": "Thu, 19 Dec 2019 16:16:26 -0000"}}
[2019-12-19 16:18:58,851]{/home/alta2/fullstack4_rafiq/REST API/Challenge 4 Database/blueprints/__init__.py:26} INFO - REQUEST_LOG	{"status_code": 200, "method": "PUT", "request": {"client_key": "barusekali", "client_secret": "secret", "status": true}, "response": {"id": 3, "client_key": "barusekali", "client_secret": "secret", "status": true, "deleted": null, "created_at": "Thu, 19 Dec 2019 16:16:26 -0000", "updated_at": "Thu, 19 Dec 2019 16:16:26 -0000"}}
[2019-12-19 16:20:43,886]{/home/alta2/fullstack4_rafiq/REST API/Challenge 4 Database/blueprints/__init__.py:23} INFO - REQUEST_LOG	{"status_code": 200, "method": "GET", "request": {}, "response": [{"id": 2, "client_key": "baru", "client_secret": "secret", "status": true, "deleted": null, "created_at": "Thu, 19 Dec 2019 16:16:26 -0000", "updated_at": "Thu, 19 Dec 2019 16:16:26 -0000"}]}
[2019-12-19 16:22:43,131]{/home/alta2/fullstack4_rafiq/REST API/Challenge 4 Database/blueprints/__init__.py:26} INFO - REQUEST_LOG	{"status_code": 200, "method": "POST", "request": {"client_key": "barusekali", "client_secret": "secret", "status": true}, "response": {"id": 4, "client_key": "barusekali", "client_secret": "secret", "status": true, "deleted": null, "created_at": "Thu, 19 Dec 2019 16:20:52 -0000", "updated_at": "Thu, 19 Dec 2019 16:20:52 -0000"}}
[2019-12-19 16:23:00,750]{/home/alta2/fullstack4_rafiq/REST API/Challenge 4 Database/blueprints/__init__.py:26} INFO - REQUEST_LOG	{"status_code": 200, "method": "DELETE", "request": {"client_key": "barusekali", "client_secret": "secret", "status": true}, "response": {"message": "deleted"}}
[2019-12-19 16:25:05,051]{/home/alta2/fullstack4_rafiq/REST API/Challenge 4 Database/blueprints/__init__.py:33} WARNING - REQUEST_LOG	{"status_code": 404, "method": "DELETE", "request": {"client_key": "barusekali", "client_secret": "secret", "status": true}, "response": {"status": "NOT_FOUND"}}
[2019-12-19 17:03:26,437]{/home/alta2/fullstack4_rafiq/REST API/Challenge 4 Database/blueprints/__init__.py:33} WARNING - REQUEST_LOG	{"status_code": 404, "method": "POST", "request": {"title": "Judul Buku Satu", "isbn": "1-234-5678-9101112-13", "writer": "Dr. Who"}, "response": {"message": "The requested URL was not found on the server. If you entered the URL manually please check your spelling and try again."}}
[2019-12-19 17:05:19,910]{/home/alta2/fullstack4_rafiq/REST API/Challenge 4 Database/blueprints/__init__.py:33} WARNING - REQUEST_LOG	{"status_code": 404, "method": "POST", "request": {"title": "Judul Buku Satu", "isbn": "1-234-5678-9101112-13", "writer": "Dr. Who"}, "response": {"message": "The requested URL was not found on the server. If you entered the URL manually please check your spelling and try again."}}
[2019-12-19 17:07:07,239]{/home/alta2/fullstack4_rafiq/REST API/Challenge 4 Database/blueprints/__init__.py:30} WARNING - REQUEST_LOG	{"status_code": 404, "method": "GET", "request": {}, "response": {"message": "The requested URL was not found on the server. If you entered the URL manually please check your spelling and try again."}}
[2019-12-19 17:09:02,654]{/home/alta2/fullstack4_rafiq/REST API/Challenge 4 Database/blueprints/__init__.py:30} WARNING - REQUEST_LOG	{"status_code": 404, "method": "GET", "request": {}, "response": {"message": "The requested URL was not found on the server. If you entered the URL manually please check your spelling and try again."}}
[2019-12-19 17:10:17,486]{/home/alta2/fullstack4_rafiq/REST API/Challenge 4 Database/blueprints/__init__.py:23} INFO - REQUEST_LOG	{"status_code": 200, "method": "GET", "request": {}, "response": []}
[2019-12-19 17:10:25,520]{/home/alta2/fullstack4_rafiq/REST API/Challenge 4 Database/blueprints/__init__.py:26} INFO - REQUEST_LOG	{"status_code": 200, "method": "POST", "request": {"title": "Judul Buku Satu", "isbn": "1-234-5678-9101112-13", "writer": "Dr. Who"}, "response": {"id": 1, "title": "Judul Buku Satu", "isbn": "1-234-5678-9101112-13", "writer": "Dr. Who", "deleted": false, "created_at": "Thu, 19 Dec 2019 17:10:12 -0000", "updated_at": "Thu, 19 Dec 2019 17:10:12 -0000"}}
[2019-12-19 17:10:48,364]{/home/alta2/fullstack4_rafiq/REST API/Challenge 4 Database/blueprints/__init__.py:26} INFO - REQUEST_LOG	{"status_code": 200, "method": "PUT", "request": {"title": "Judul Buku Update", "isbn": "1-234-5678-9101112-13", "writer": "Dr. Who"}, "response": {"id": 1, "title": "Judul Buku Update", "isbn": "1-234-5678-9101112-13", "writer": "Dr. Who", "deleted": false, "created_at": "Thu, 19 Dec 2019 17:10:12 -0000", "updated_at": "Thu, 19 Dec 2019 17:10:12 -0000"}}
[2019-12-19 17:11:36,215]{/home/alta2/fullstack4_rafiq/REST API/Challenge 4 Database/blueprints/__init__.py:23} INFO - REQUEST_LOG	{"status_code": 200, "method": "GET", "request": {}, "response": []}
[2019-12-19 17:11:53,435]{/home/alta2/fullstack4_rafiq/REST API/Challenge 4 Database/blueprints/__init__.py:26} INFO - REQUEST_LOG	{"status_code": 200, "method": "POST", "request": {"title": "Judul Buku 1", "isbn": "1-234-5678-9101112-13", "writer": "Dr. Who"}, "response": {"id": 2, "title": "Judul Buku 1", "isbn": "1-234-5678-9101112-13", "writer": "Dr. Who", "deleted": false, "created_at": "Thu, 19 Dec 2019 17:10:12 -0000", "updated_at": "Thu, 19 Dec 2019 17:10:12 -0000"}}
[2019-12-19 17:13:36,161]{/home/alta2/fullstack4_rafiq/REST API/Challenge 4 Database/blueprints/__init__.py:23} INFO - REQUEST_LOG	{"status_code": 200, "method": "GET", "request": {}, "response": [{"id": 2, "title": "Judul Buku 1", "isbn": "1-234-5678-9101112-13", "writer": "Dr. Who", "deleted": false, "created_at": "Thu, 19 Dec 2019 17:10:12 -0000", "updated_at": "Thu, 19 Dec 2019 17:10:12 -0000"}]}
[2019-12-19 17:13:49,096]{/home/alta2/fullstack4_rafiq/REST API/Challenge 4 Database/blueprints/__init__.py:26} INFO - REQUEST_LOG	{"status_code": 200, "method": "DELETE", "request": {"title": "Judul Buku 1", "isbn": "1-234-5678-9101112-13", "writer": "Dr. Who"}, "response": {"message": "deleted"}}
[2019-12-19 17:18:31,892]{/home/alta2/fullstack4_rafiq/REST API/Challenge 4 Database/blueprints/__init__.py:23} INFO - REQUEST_LOG	{"status_code": 200, "method": "GET", "request": {}, "response": []}
[2019-12-19 17:18:51,733]{/home/alta2/fullstack4_rafiq/REST API/Challenge 4 Database/blueprints/__init__.py:26} INFO - REQUEST_LOG	{"status_code": 200, "method": "POST", "request": {"title": "Judul Buku 1", "isbn": "1-234-5678-9101112-13", "writer": "Dr. Who"}, "response": {"id": 3, "title": "Judul Buku 1", "isbn": "1-234-5678-9101112-13", "writer": "Dr. Who", "deleted": false, "created_at": "Thu, 19 Dec 2019 17:13:33 -0000", "updated_at": "Thu, 19 Dec 2019 17:13:33 -0000"}}
[2019-12-19 17:18:57,056]{/home/alta2/fullstack4_rafiq/REST API/Challenge 4 Database/blueprints/__init__.py:23} INFO - REQUEST_LOG	{"status_code": 200, "method": "GET", "request": {}, "response": [{"id": 3, "title": "Judul Buku 1", "isbn": "1-234-5678-9101112-13", "writer": "Dr. Who", "deleted": false, "created_at": "Thu, 19 Dec 2019 17:13:33 -0000", "updated_at": "Thu, 19 Dec 2019 17:13:33 -0000"}]}
[2019-12-19 18:37:41,308]{/home/alta2/fullstack4_rafiq/REST API/Challenge 4 Database/blueprints/__init__.py:23} INFO - REQUEST_LOG	{"status_code": 200, "method": "GET", "request": {}, "response": []}
[2019-12-19 18:41:27,333]{/home/alta2/fullstack4_rafiq/REST API/Challenge 4 Database/blueprints/__init__.py:26} INFO - REQUEST_LOG	{"status_code": 200, "method": "POST", "request": {"client_key": "CLIENT01", "client_secret": "SECRET01", "status": true}, "response": {"id": 5, "client_key": "CLIENT01", "client_secret": "SECRET01", "status": true, "deleted": null, "created_at": "Thu, 19 Dec 2019 18:40:36 -0000", "updated_at": "Thu, 19 Dec 2019 18:40:36 -0000"}}
[2019-12-19 18:43:08,425]{/home/alta2/fullstack4_rafiq/REST API/Challenge 4 Database/blueprints/__init__.py:26} INFO - REQUEST_LOG	{"status_code": 200, "method": "POST", "request": {"client_id": 5, "name": "Rudy Sujarwo", "age": 56, "sex": "male"}, "response": {"id": 2, "client_id": 5, "name": "Rudy Sujarwo", "age": "56", "sex": "male", "deleted": false, "created_at": "Thu, 19 Dec 2019 18:40:36 -0000", "updated_at": "Thu, 19 Dec 2019 18:40:36 -0000"}}
[2019-12-19 18:47:19,978]{/home/alta2/fullstack4_rafiq/REST API/Challenge 4 Database/blueprints/__init__.py:23} INFO - REQUEST_LOG	{"status_code": 200, "method": "GET", "request": {}, "response": [{"id": 5, "client_key": "CLIENT01", "client_secret": "SECRET01", "status": true, "deleted": null, "created_at": "Thu, 19 Dec 2019 18:40:36 -0000", "updated_at": "Thu, 19 Dec 2019 18:40:36 -0000"}]}
[2019-12-19 18:47:32,832]{/home/alta2/fullstack4_rafiq/REST API/Challenge 4 Database/blueprints/__init__.py:23} INFO - REQUEST_LOG	{"status_code": 200, "method": "GET", "request": {}, "response": [{"id": 2, "client_id": 5, "name": "Rudy Sujarwo", "age": "56", "sex": "male", "deleted": false, "created_at": "Thu, 19 Dec 2019 18:40:36 -0000", "updated_at": "Thu, 19 Dec 2019 18:40:36 -0000"}]}
[2019-12-19 18:47:46,497]{/home/alta2/fullstack4_rafiq/REST API/Challenge 4 Database/blueprints/__init__.py:23} INFO - REQUEST_LOG	{"status_code": 200, "method": "GET", "request": {}, "response": [{"id": 3, "title": "Judul Buku 1", "isbn": "1-234-5678-9101112-13", "writer": "Dr. Who", "deleted": false, "created_at": "Thu, 19 Dec 2019 17:13:33 -0000", "updated_at": "Thu, 19 Dec 2019 17:13:33 -0000"}]}
[2019-12-19 18:48:14,231]{/home/alta2/fullstack4_rafiq/REST API/Challenge 4 Database/blueprints/__init__.py:23} INFO - REQUEST_LOG	{"status_code": 200, "method": "GET", "request": {}, "response": [{"id": 5, "client_key": "CLIENT01", "client_secret": "SECRET01", "status": true, "deleted": null, "created_at": "Thu, 19 Dec 2019 18:40:36 -0000", "updated_at": "Thu, 19 Dec 2019 18:40:36 -0000"}]}
